display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0077,C0041,nvda-post-p005:1wk:child-families:child:10:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,8e069e5232500ab3d9d6f9e73441d3b6603de3d69f769a149feea0fce7dff179,1wk,child,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0078,C0042,nvda-post-p005:1wk:child-families:child:10:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,88176288ed641cb5c409b6b886ab3d9a5b95993c5939322790d114c6651ca8e0,1wk,child,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0079,C0042,nvda-post-p005:1wk:child-families:child:10:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,88176288ed641cb5c409b6b886ab3d9a5b95993c5939322790d114c6651ca8e0,1wk,child,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT:child:2,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:THREE_SEGMENT_HYPOTHESIS:365-366-367-368:evaluate-as:FLAT,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0080,C0043,nvda-post-p005:1wk:child-families:child:11:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b256af8c8df47250b108659bc79c84c0883d312b3e5d91bdd7c967235845a041,1wk,child,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0081,C0043,nvda-post-p005:1wk:child-families:child:11:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b256af8c8df47250b108659bc79c84c0883d312b3e5d91bdd7c967235845a041,1wk,child,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0082,C0044,nvda-post-p005:1wk:child-families:child:11:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,c060552287e7cb4fd8d29f71e6da2335b505a257f5b61f88c471e3b384925c49,1wk,child,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0083,C0044,nvda-post-p005:1wk:child-families:child:11:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,c060552287e7cb4fd8d29f71e6da2335b505a257f5b61f88c471e3b384925c49,1wk,child,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0084,C0045,nvda-post-p005:1wk:child-families:child:12:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,8e069e5232500ab3d9d6f9e73441d3b6603de3d69f769a149feea0fce7dff179,1wk,child,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0085,C0045,nvda-post-p005:1wk:child-families:child:12:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,8e069e5232500ab3d9d6f9e73441d3b6603de3d69f769a149feea0fce7dff179,1wk,child,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0086,C0046,nvda-post-p005:1wk:child-families:child:12:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,88176288ed641cb5c409b6b886ab3d9a5b95993c5939322790d114c6651ca8e0,1wk,child,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0087,C0046,nvda-post-p005:1wk:child-families:child:12:nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1wk:children:nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,88176288ed641cb5c409b6b886ab3d9a5b95993c5939322790d114c6651ca8e0,1wk,child,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1wk:internals:nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1wk:families:nvda-post-p005:1wk:generation:FIVE_SEGMENT_HYPOTHESIS:363-364-365-366-367-368:evaluate-as:TRIANGLE,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0088,C0047,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808,e46c20b55f8c8afb039df57b8675a7f270d7af280413323e53d968487bf5d9ef,1d,parent,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0089,C0047,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:FLAT,nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808,e46c20b55f8c8afb039df57b8675a7f270d7af280413323e53d968487bf5d9ef,1d,parent,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0090,C0048,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809,e10b480fd69d15569c90192fd1bb0847804c79199fb97b3adae27ede412eaf76,1d,parent,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0091,C0048,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT,nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809,e10b480fd69d15569c90192fd1bb0847804c79199fb97b3adae27ede412eaf76,1d,parent,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0092,C0049,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810,410fce45f9301dd3906a59f5cc8fedd4a954d1cf65b159d9a273b921aaf0efb6,1d,parent,1d,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0093,C0049,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810:evaluate-as:FLAT,nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1807-1808-1809-1810,410fce45f9301dd3906a59f5cc8fedd4a954d1cf65b159d9a273b921aaf0efb6,1d,parent,1d,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0094,C0050,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810,7e772744c4fac6a7e044154ad16c61c328f4d6bb128697bc5ba0584569851971,1d,parent,1d,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0095,C0050,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:ENDING_DIAGONAL,nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810,7e772744c4fac6a7e044154ad16c61c328f4d6bb128697bc5ba0584569851971,1d,parent,1d,ENDING_DIAGONAL,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,,,,,,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,[]
H0096,C0050,nvda-post-p005:1d:parent-partial:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810,7e772744c4fac6a7e044154ad16c61c328f4d6bb128697bc5ba0584569851971,1d,parent,1d,NORMAL_IMPULSE_PARTIAL,UP,P004_VIOLATED_STRUCTURALLY_INVALID_HYPOTHESIS,REJECTED_EXACT_HYPOTHESIS_P004,,,RULE_VIOLATED,UNRESOLVED,DEVELOPING_REQUIRED_ENDPOINT,cb40f31e27180612669865f660f811c0cda536c9b17f17588081326d5647fb18,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
H0097,C0051,nvda-post-p005:1d:child-families:child:2:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,df1cd7d540dd06e995720cd9517af2ffd3bc926bc82912a7a1c876dba3fbe127,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0098,C0051,nvda-post-p005:1d:child-families:child:2:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,df1cd7d540dd06e995720cd9517af2ffd3bc926bc82912a7a1c876dba3fbe127,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0099,C0052,nvda-post-p005:1d:child-families:child:2:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,360ef4bc6da9b816d5f6036b8a5b9c4fff6e784998a970a9d2978a6e24fef29c,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0100,C0052,nvda-post-p005:1d:child-families:child:2:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,360ef4bc6da9b816d5f6036b8a5b9c4fff6e784998a970a9d2978a6e24fef29c,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0101,C0053,nvda-post-p005:1d:child-families:child:2:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,3beca804cdf4a8db5c3845886be3b0324a4722c9adc7b40b331b9de0429b23ab,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
